,path,label
6263,data/objonly/04379243_obj/2d018cff733a8e176870e413ec7729b0.obj,table
6953,data/objonly/02691156_obj/5e44d38e88458ab1e1873a3963e0d14.obj,airplane
4723,data/objonly/02828884_obj/117f0ee18ed91ea2d4d8765e3910f617.obj,bench
2770,data/objonly/03001627_obj/11e28120789c20abc8687ff9b0b4e4ac.obj,chair
10436,data/objonly/03636649_obj/b8c87ad9d4930983a8d82fc8a3e54728.obj,lamp
10167,data/objonly/03636649_obj/bf4b1a3597373ac0664b3b9b23ddfcbc.obj,lamp
4091,data/objonly/03001627_obj/41fead15a9ade0f090492b0341436fe0.obj,chair
1921,data/objonly/04090263_obj/3722e5b8425d025895f22290198b089.obj,rifle
3709,data/objonly/03001627_obj/2df8d2af1bc4b9972056b4bd5d870b47.obj,chair
1888,data/objonly/04090263_obj/263cb889dcad2b6ffcfb3ae2df2f7efd.obj,rifle
2686,data/objonly/03001627_obj/26421cc00c639ee55a5324f7626af787.obj,chair
10816,data/objonly/03636649_obj/ef12cf5aba58871e5510d59f3ab1ed64.obj,lamp
9806,data/objonly/03636649_obj/1ea51a962ebd04f5775b45d31226d2b3.obj,lamp
11282,data/objonly/03636649_obj/32e9d8a4b5a141a2615efc34c3b36ef0.obj,lamp
4078,data/objonly/03001627_obj/1861715e59337785dd7092ed47061a36.obj,chair
4159,data/objonly/03001627_obj/27c476533e66bc04b21bc3cf138f79e.obj,chair
6535,data/objonly/04379243_obj/1fa966f9c1d9b994d2ae2f26e86f819c.obj,table
4947,data/objonly/02828884_obj/648754d5b241b12e4886781cb92ae74e.obj,bench
4507,data/objonly/02828884_obj/2f340f2bd55d51e5c8cbe1805e7b8eb.obj,bench
2992,data/objonly/03001627_obj/41ef5dfaee26499afe0dc3bdfa883025.obj,chair
4323,data/objonly/02828884_obj/4e43690694133a65e5ef38e098c46afd.obj,bench
7366,data/objonly/02691156_obj/3948ac8a29ae42c761f027f2a55df6ea.obj,airplane
363,data/objonly/04256520_obj/13568cb7d4bb7d90c274f5fac65789d8.obj,sofa
6959,data/objonly/02691156_obj/5c379a118ec80927febd4e8b843c95aa.obj,airplane
10361,data/objonly/03636649_obj/8edb515a3e77afc4a8737fcf23389014.obj,lamp
8572,data/objonly/02958343_obj/12de9c37c83992c66392cc95e1b05a28.obj,car
7121,data/objonly/02691156_obj/5e6c986605a2817ed4837a4534bf020b.obj,airplane
9140,data/objonly/03636649_obj/6ee5804580c170cdf6da603e92626bf9.obj,lamp
683,data/objonly/04256520_obj/1aafe6bb91e66b1a22e6294dfcaabbc8.obj,sofa
10105,data/objonly/03636649_obj/64f61c9c81e3eb7b8aaae3d020f5ddf8.obj,lamp
3417,data/objonly/03001627_obj/41852b57b492559eb36178084a593098.obj,chair
5292,data/objonly/04379243_obj/2d96d4929d945740b1e23c7675c49239.obj,table
11206,data/objonly/03636649_obj/e04e5a96efd77a6ed2f5c44a5922d7b9.obj,lamp
8412,data/objonly/02958343_obj/37a75534a7a006ffbda733a39f84326d.obj,car
10880,data/objonly/03636649_obj/925fe53d5075145981a172d69c52a28a.obj,lamp
494,data/objonly/04256520_obj/4975537eb678cd54ee8a0a0ef14611b2.obj,sofa
8242,data/objonly/02691156_obj/2c64c521c114df40e51f766854841067.obj,airplane
2426,data/objonly/03001627_obj/3515073c473f4ec94b3c42e318f3affc.obj,chair
2913,data/objonly/03001627_obj/3a40eb7b9122bbfe2f066782346a992.obj,chair
10637,data/objonly/03636649_obj/798028b70ab2a1d529c726e7d66b139d.obj,lamp
9217,data/objonly/03636649_obj/3607a2301201064ce7c8fa552499fc0e.obj,lamp
446,data/objonly/04256520_obj/4e3f1e4f1fc88029d028c2e338a88f09.obj,sofa
7548,data/objonly/02691156_obj/23eed87ac79f1b152f9c405cf0817830.obj,airplane
117,data/objonly/04256520_obj/5b9919f927005de3b867e31860078994.obj,sofa
6727,data/objonly/04379243_obj/3822df9afd06c2d875a82b88fe6e733f.obj,table
2291,data/objonly/03001627_obj/2195099b0295f692afca3357bb07ab96.obj,chair
577,data/objonly/04256520_obj/2ff7a54101b3a51283c1014d9ff52cf3.obj,sofa
3260,data/objonly/03001627_obj/2ac0a9cdbe7ab8a6ad484915511ccff6.obj,chair
7142,data/objonly/02691156_obj/47bf091a7c919d1c90b1d6deb98feec6.obj,airplane
8054,data/objonly/02691156_obj/117861b9ebca4f17c69cb28fb4b4d257.obj,airplane
8972,data/objonly/03636649_obj/914a91528ef40e7bf7248d9dbed7a7b8.obj,lamp
5450,data/objonly/04379243_obj/1d447e3b068b924ad91787f0eb159c8c.obj,table
1212,data/objonly/04256520_obj/5e3be8a7a61235dc2099f9e22ca45b04.obj,sofa
6364,data/objonly/04379243_obj/1ca75076bcebfac76c3484ac7eef025f.obj,table
8036,data/objonly/02691156_obj/62c875c3db8bbc512842bbbd2f23c97c.obj,airplane
6002,data/objonly/04379243_obj/1d825a5cd1884610b08fe058d24e7e61.obj,table
7840,data/objonly/02691156_obj/4a6961377146f08cb45fd154bd3b6957.obj,airplane
5161,data/objonly/02828884_obj/6ee844357bbc5bddd4d8765e3910f617.obj,bench
407,data/objonly/04256520_obj/1589b8a09c8bd67551d07d3e9ad67a2.obj,sofa
3759,data/objonly/03001627_obj/2ae5f2290acacd7fd5b24cafb84903c7.obj,chair
1333,data/objonly/04090263_obj/604d927e4954713fd735fa1ab17311ec.obj,rifle
11022,data/objonly/03636649_obj/9f0e6bc1fb0a97a6db493a050f0c45fc.obj,lamp
1812,data/objonly/04090263_obj/5de8bdd7f586399ee0685d22b2927984.obj,rifle
7550,data/objonly/02691156_obj/59b851010f0aef7422b13c48c34706de.obj,airplane
3603,data/objonly/03001627_obj/3a885865c614a5a35510d59f3ab1ed64.obj,chair
3762,data/objonly/03001627_obj/3d0b161ef3c026a28a514cac7cb18507.obj,chair
9702,data/objonly/03636649_obj/19fc4044912f5cc4869594a32151bfdf.obj,lamp
6279,data/objonly/04379243_obj/33ef80eb8ebf4207fe7e23d061690240.obj,table
6989,data/objonly/02691156_obj/59b8d36b0f96aa5cca649c0959202cf.obj,airplane
9523,data/objonly/03636649_obj/2d2a1da36b840ecfd49b2e04785f8492.obj,lamp
795,data/objonly/04256520_obj/17a768e79ba434b91ca25a4447d3477e.obj,sofa
5093,data/objonly/02828884_obj/2bfeb0ef0693823d1418b6bd61b3ca4.obj,bench
10391,data/objonly/03636649_obj/b5a223ea93f39c2c961b70a6f96df2a4.obj,lamp
3563,data/objonly/03001627_obj/1767c5e3771b0510f5225bf5a419e95.obj,chair
5113,data/objonly/02828884_obj/3c90d2eda6fdae1fbe1638d01f5577d9.obj,bench
7885,data/objonly/02691156_obj/4044d5954ef85af8279326882e8430cb.obj,airplane
5660,data/objonly/04379243_obj/28e64eefcada205fddf120185fc0b2a0.obj,table
10563,data/objonly/03636649_obj/9f07035e2ff0e5946ef2faffa907bc32.obj,lamp
7509,data/objonly/02691156_obj/167a44b60adc37319ba010ddb4974fe.obj,airplane
10413,data/objonly/03636649_obj/ce798635ececbffd5ac3a75efa13522c.obj,lamp
4646,data/objonly/02828884_obj/7536b671103f96e5b12a55dfcc392e26.obj,bench
9745,data/objonly/03636649_obj/41caf27a559755fafcb8d8c6d4df8143.obj,lamp
2638,data/objonly/03001627_obj/41d9bd662687cf503ca22f17e86bab24.obj,chair
8361,data/objonly/02958343_obj/12d7c4013415ea147f5b0cb87a91de52.obj,car
991,data/objonly/04256520_obj/36f4fa1689803b442d19175e7d19b7cb.obj,sofa
8511,data/objonly/02958343_obj/359841936db476cc8cf4cf458d5ff7b.obj,car
6260,data/objonly/04379243_obj/1f64fc95a612c646ecb720bdac052a97.obj,table
10749,data/objonly/03636649_obj/78ccf7d2ee6d5e34fcb8d8c6d4df8143.obj,lamp
5280,data/objonly/02828884_obj/7139a01aa4fd148b7435838026088e5f.obj,bench
2246,data/objonly/04090263_obj/487330fd2ba7d55f97020a1f4453e3a4.obj,rifle
5426,data/objonly/04379243_obj/2368a815da89faf940b559ef47048b86.obj,table
2347,data/objonly/03001627_obj/11e521e41ff6a64922e4620665c23c97.obj,chair
3767,data/objonly/03001627_obj/447a5eee395026fa8d09bc92d0fc6d3a.obj,chair
7351,data/objonly/02691156_obj/4937396b74bc16eaf781741e31f0df4.obj,airplane
10233,data/objonly/03636649_obj/3533b9eff82f2f9cf22140029982c6f4.obj,lamp
8645,data/objonly/02958343_obj/338eb8e836639e09f8f1f8fdb364ff3c.obj,car
4834,data/objonly/02828884_obj/1f4ab55de315d6aa7d77abe0f9632d4.obj,bench
3259,data/objonly/03001627_obj/49e265cf00ecff0f59d9b12c05c8f809.obj,chair
10869,data/objonly/03636649_obj/c5da06189b219effcb8d8c6d4df8143.obj,lamp
913,data/objonly/04256520_obj/4dd014b6e5a87cf462158b7ee658e910.obj,sofa
3611,data/objonly/03001627_obj/12f395270a3316d01666e1246e760f82.obj,chair
4749,data/objonly/02828884_obj/7f418f4737d4a7339702fe80e90cab1c.obj,bench
4738,data/objonly/02828884_obj/6a474cb5a494c1e6ad5067eac75a07f7.obj,bench
6968,data/objonly/02691156_obj/5011e352793d063f26360e1e29a956c7.obj,airplane
3768,data/objonly/03001627_obj/31ab0936f07c21ba7b11ae648ea92233.obj,chair
4112,data/objonly/03001627_obj/1b8e84935fdc3ec82be289de70e8db31.obj,chair
2061,data/objonly/04090263_obj/3907ed2cfe0cbd22853c6f214c15e60f.obj,rifle
3592,data/objonly/03001627_obj/1ef31b046039bf985c8a41baad250b1b.obj,chair
9288,data/objonly/03636649_obj/c9a0c193805df62accbc9e602dbf6a4a.obj,lamp
10859,data/objonly/03636649_obj/5dbb2120f2f828d28aaae3d020f5ddf8.obj,lamp
10555,data/objonly/03636649_obj/c93f10431b324061581fd19c35a5c8c.obj,lamp
3806,data/objonly/03001627_obj/49f3a28d33c34838d74aae0eb2ddb027.obj,chair
8362,data/objonly/02958343_obj/35d8d94bdd379556a37f3fc191551700.obj,car
6627,data/objonly/04379243_obj/29c6a184dfee3050820018801b237b3d.obj,table
850,data/objonly/04256520_obj/3d87710d90c8627dd2afe8d5254a0d04.obj,sofa
9855,data/objonly/03636649_obj/f330eebb153447181735ea0e092a805a.obj,lamp
1805,data/objonly/04090263_obj/277fd403270ca32b72e5d9d5746d6da7.obj,rifle
6629,data/objonly/04379243_obj/1c57228e08cdd81ea375e397f0227097.obj,table
4141,data/objonly/03001627_obj/30f862f46bd96da835836c728d324152.obj,chair
417,data/objonly/04256520_obj/4e1a956e406bb70714038d588fd1342f.obj,sofa
5798,data/objonly/04379243_obj/1c7d7b6754dccba230bbd4cddd04c77b.obj,table
7054,data/objonly/02691156_obj/2d255ec7a05b301a203936772104a82d.obj,airplane
7642,data/objonly/02691156_obj/45a4ec99ed13ed773c2498c4c2f13ca.obj,airplane
3579,data/objonly/03001627_obj/4a24652fbf2bed7e93583c67df8faf1.obj,chair
7874,data/objonly/02691156_obj/4542b5cf23a95691ca8607f540cc62ba.obj,airplane
8289,data/objonly/02958343_obj/173669aeeba92aaec4929b8bd41b8bc6.obj,car
6472,data/objonly/04379243_obj/1299579419252fa954b02959579aa6bb.obj,table
2814,data/objonly/03001627_obj/1049953406c81b237eaeab1f0c9120b7.obj,chair
8834,data/objonly/02958343_obj/2fc99d3fe3f1f3b3b5e3401710af905a.obj,car
10085,data/objonly/03636649_obj/58e32cefd2f0ca13e938fdd9451c3206.obj,lamp
4713,data/objonly/02828884_obj/9920a0a8393494c59ec4bb690ca24962.obj,bench
9004,data/objonly/03636649_obj/6770adca6c298f68fc3f90c1b551a0f7.obj,lamp
11266,data/objonly/03636649_obj/22315c51156a826525b5da4000a94497.obj,lamp
9609,data/objonly/03636649_obj/3c012309d5c68153302ef84771572fcb.obj,lamp
7027,data/objonly/02691156_obj/3c52f7f687ce7efe3df325aac2f73830.obj,airplane
6303,data/objonly/04379243_obj/28db458b524dc934f2c9082debcece6.obj,table
1384,data/objonly/04090263_obj/188c3d3b8da2b83c2d4090ebfdad3018.obj,rifle
2165,data/objonly/04090263_obj/2a45063d7d03b865ebeab56de94a5835.obj,rifle
4224,data/objonly/02828884_obj/244955211c2f3b94b821b834431f4e0e.obj,bench
8574,data/objonly/02958343_obj/1f9a735052840d4fba1ba1170e0a8dd9.obj,car
5939,data/objonly/04379243_obj/132bfde1fabe9ab771a782a4379556c7.obj,table
2649,data/objonly/03001627_obj/24445a532ce3e18f7b5f4d129cc2873d.obj,chair
6205,data/objonly/04379243_obj/11ff78cc42de92ca597976c675750537.obj,table
10529,data/objonly/03636649_obj/ca75df76115441abc516ff01c2593ee9.obj,lamp
4071,data/objonly/03001627_obj/268e15d6c73f3495f2c6f9bb81f9e3f6.obj,chair
6363,data/objonly/04379243_obj/35aced569e5e1d869d10bf389452ce96.obj,table
7919,data/objonly/02691156_obj/2d41a07991b546751702b97fc9845e5e.obj,airplane
6325,data/objonly/04379243_obj/1f95c9d8e65c117343dbb6421d614c0d.obj,table
9653,data/objonly/03636649_obj/a8d6e75a7d2712f3fcb8d8c6d4df8143.obj,lamp
5297,data/objonly/04379243_obj/2e86b383f43bcb1b66dc6ea1ac82d91f.obj,table
7932,data/objonly/02691156_obj/560b4af718f67902ac4f72bf08dc79a6.obj,airplane
4768,data/objonly/02828884_obj/8596664f3d7925cdfdeb515ad63cf4b0.obj,bench
6093,data/objonly/04379243_obj/32c4e455cd92d2a3c3bd24f986301745.obj,table
8581,data/objonly/02958343_obj/1a3782ae4bd711b66b418c7d9fedcaa9.obj,car
2078,data/objonly/04090263_obj/213c8d7870b4bddf320c2b53dcebe82f.obj,rifle
10045,data/objonly/03636649_obj/5e2d2a5b9a69125b23c3accd4496ea68.obj,lamp
7963,data/objonly/02691156_obj/562a94308f7bf09b8aa0062ef5480a6d.obj,airplane
995,data/objonly/04256520_obj/1c78365aa05c3d2d64614cce5789ae5c.obj,sofa
6698,data/objonly/04379243_obj/3437f0ce3933d664842f894f9ca76d59.obj,table
1613,data/objonly/04090263_obj/59ebbe41c7427a30967ff5ed297c1ff9.obj,rifle
3311,data/objonly/03001627_obj/46bd3baefe788d166c05d60b45815.obj,chair
5177,data/objonly/02828884_obj/2f8bf1c9a8f70cb0f4fb4dee5181bee.obj,bench
2244,data/objonly/04090263_obj/232beffe2c94564b678808412fe4ac8c.obj,rifle
2781,data/objonly/03001627_obj/432346a3345e3e5dd79b19c7c4f0e293.obj,chair
9079,data/objonly/03636649_obj/d217e8ab61670bbb433009863c91a425.obj,lamp
7533,data/objonly/02691156_obj/2c49289098e4492bca8607f540cc62ba.obj,airplane
4691,data/objonly/02828884_obj/410c1c5ae4e9d49f5ebcc146be902492.obj,bench
9679,data/objonly/03636649_obj/e35c4fadbf8d0426c26e81144f3196d5.obj,lamp
5139,data/objonly/02828884_obj/32b74d6b08ea4603d2b12aa6a0f050b3.obj,bench
8005,data/objonly/02691156_obj/2c9331f57865a9d2bd34bbc5253f83f8.obj,airplane
2555,data/objonly/03001627_obj/47362cb47416904b76e38b52d9aafc11.obj,chair
5403,data/objonly/04379243_obj/1f239239d1039d60ad8e5e47362bc281.obj,table
7967,data/objonly/02691156_obj/2176fa9f69e5e1dcca8607f540cc62ba.obj,airplane
9259,data/objonly/03636649_obj/8e4d5fa2a1c91f036a9633583f89b17f.obj,lamp
6103,data/objonly/04379243_obj/27a463aebb289175f51f77a6d7299806.obj,table
4955,data/objonly/02828884_obj/5f3782702eb8f2d421b4fad85a658c.obj,bench
10959,data/objonly/03636649_obj/9f6c2428e0cd344d157d629c9921fc15.obj,lamp
9721,data/objonly/03636649_obj/c4d62e5fe71fa71f1ba2f806cba87b47.obj,lamp
9747,data/objonly/03636649_obj/e69b661bb90d7e9c9dcf2183c858e6e5.obj,lamp
2900,data/objonly/03001627_obj/3baff0f05a4ac225b872c385efc13c74.obj,chair
3128,data/objonly/03001627_obj/320261e5f3835f6381f667e2a25e0619.obj,chair
5232,data/objonly/02828884_obj/3f2d311ddc3b6c19d4d8765e3910f617.obj,bench
671,data/objonly/04256520_obj/4b3f84ca13baf80be0c381fdfcdec36d.obj,sofa
6551,data/objonly/04379243_obj/1b82432d7a959b8dfebad4f49b26ec52.obj,table
9005,data/objonly/03636649_obj/cdbe11124dbf418167ac0fa90111fad0.obj,lamp
10033,data/objonly/03636649_obj/2a52bd01472ec7e1589ec67c01f5c1a7.obj,lamp
3471,data/objonly/03001627_obj/38c67c695eb4cd819e179bac86183112.obj,chair
5380,data/objonly/04379243_obj/29ae41cd05f7bb1e377940ad91815d8c.obj,table
10482,data/objonly/03636649_obj/bf792ee1a5570858d0615e6a68ba2d50.obj,lamp
1466,data/objonly/04090263_obj/48b607ea57a1e16d309c2ee598f7f2c8.obj,rifle
3206,data/objonly/03001627_obj/2abb64b16e61663ce99b044850de1b87.obj,chair
5892,data/objonly/04379243_obj/2c3a4ab3efbf12d74ef530b007e93f59.obj,table
9174,data/objonly/03636649_obj/c05273997fd65e7b88e7662971dc736f.obj,lamp
3472,data/objonly/03001627_obj/2ed17abd0ff67d4f71a782a4379556c7.obj,chair
7239,data/objonly/02691156_obj/162ed8d0d989f3acc1ccec171a275967.obj,airplane
5516,data/objonly/04379243_obj/2dc57230d14506eacd6ce29440b718cf.obj,table
10173,data/objonly/03636649_obj/1ac102f4a452771521e935c3c465f9f.obj,lamp
5975,data/objonly/04379243_obj/35a65ddfe8690ccfbc96558434dabb4.obj,table
4910,data/objonly/02828884_obj/42be414abcd4f66113c01fa2f350f6d.obj,bench
8644,data/objonly/02958343_obj/29b714c4aee36c9d6108f064aff2426d.obj,car
11028,data/objonly/03636649_obj/aa734f5c5dab1e672d26f74bb535ca48.obj,lamp
7850,data/objonly/02691156_obj/2ce94527ad7f57333bfdfb6cb363d727.obj,airplane
8363,data/objonly/02958343_obj/2c3a5d170774da5ae4a44d0583e1bb01.obj,car
2628,data/objonly/03001627_obj/371ebb9ac02ecfd09710e093c764abec.obj,chair
10028,data/objonly/03636649_obj/27ed76ca359d6eaffcb8d8c6d4df8143.obj,lamp
4706,data/objonly/02828884_obj/31af3758c10b5b1274f1cdda9579594c.obj,bench
3448,data/objonly/03001627_obj/44854046021846f219fb4103277a6b93.obj,chair
8812,data/objonly/02958343_obj/1159faf9bf78998493680c5a9a367b4a.obj,car
10364,data/objonly/03636649_obj/c906a9c7ae536a0c7fb7f79251dd7727.obj,lamp
7189,data/objonly/02691156_obj/4d0994838c31434cef5f09964a6a1f97.obj,airplane
4994,data/objonly/02828884_obj/3e323c2a7e5ea5dcbd4364391061cfa2.obj,bench
5797,data/objonly/04379243_obj/10bb44a54a12a74e4719088c8e42c6ab.obj,table
3320,data/objonly/03001627_obj/3d800711f41284b519fb4103277a6b93.obj,chair
8477,data/objonly/02958343_obj/31ae8e03d831a85cafe1d4530f4c6e24.obj,car
1802,data/objonly/04090263_obj/16aade23487b928b8084b8c11aeb922b.obj,rifle
7809,data/objonly/02691156_obj/3923b98b26a3c7865f50257ecdfa5c7.obj,airplane
4648,data/objonly/02828884_obj/1ac6a3d5c76c8b96edccc47bf0dcf5d3.obj,bench
4194,data/objonly/02828884_obj/498ef3fb51503dc36e07666ce67ff5a.obj,bench
9390,data/objonly/03636649_obj/df31746077d19233448e1c9934d83117.obj,lamp
9119,data/objonly/03636649_obj/e78c5337a56dca56bd6e55f88e701c4.obj,lamp
7916,data/objonly/02691156_obj/1c16739bbf3fa7c44276157eea5f8676.obj,airplane
6033,data/objonly/04379243_obj/2e4fbab46e264616d93768e7b9b1eabf.obj,table
2780,data/objonly/03001627_obj/3869d2fda85428c4f91663a74ccd2338.obj,chair
489,data/objonly/04256520_obj/5f145696aaef1e6f342398ca9dc32672.obj,sofa
1265,data/objonly/04256520_obj/288837a47f55c0e9d8d964adc0b6502a.obj,sofa
2362,data/objonly/03001627_obj/233cf8ec4019005ceaf288f952624966.obj,chair
3277,data/objonly/03001627_obj/2343e2c4fa69f33a2ff834514c92e8fd.obj,chair
3549,data/objonly/03001627_obj/4c668aab2c49f9ac9bf4d6e8e41d9e5b.obj,chair
11096,data/objonly/03636649_obj/99d884a5b3a6677bbebfb887e83028e1.obj,lamp
947,data/objonly/04256520_obj/1a9d0480b74d782698f5bccb3529a48d.obj,sofa
775,data/objonly/04256520_obj/328873bf304530b01b17743c18fb63dc.obj,sofa
2823,data/objonly/03001627_obj/2b85487133b04a543f86d4a1692234ec.obj,chair
1245,data/objonly/04256520_obj/33db94c3b6edf1efc3bd24f986301745.obj,sofa
6030,data/objonly/04379243_obj/15e651b8b7a0c880ac13edc49a7166b9.obj,table
2258,data/objonly/04090263_obj/5605d839bc4fee8d51b9e8cbda863b2.obj,rifle
4570,data/objonly/02828884_obj/8bb2354519a2ca276d9eb2ed02ef01ed.obj,bench
5600,data/objonly/04379243_obj/2dc5edae3c234a5b5706d1c54190f27a.obj,table
2618,data/objonly/03001627_obj/430f87764dc3f455ad484915511ccff6.obj,chair
7835,data/objonly/02691156_obj/4129199695b9344930813b40bae6f4cd.obj,airplane
7915,data/objonly/02691156_obj/2de92a57e410020cc231d70e1e0cc567.obj,airplane
8226,data/objonly/02691156_obj/5c10e37453733ddb46d83d16be057f3e.obj,airplane
9670,data/objonly/03636649_obj/e685cd3f7a980812e94026ea66f4d4bb.obj,lamp
3921,data/objonly/03001627_obj/41ce60d5443c203eb31c248b8665b2e7.obj,chair
9488,data/objonly/03636649_obj/97c26d66399ecdc973b8ea30c1700f67.obj,lamp
9338,data/objonly/03636649_obj/34e4bfd2000916c6a5f9d52c12457194.obj,lamp
7056,data/objonly/02691156_obj/4377ea17eb17fa79216b327569dd806e.obj,airplane
4935,data/objonly/02828884_obj/87c34f2d5d53a51768679c90b064f491.obj,bench
194,data/objonly/04256520_obj/4f2c9a0709eb8cb9202316dd49948ea2.obj,sofa
1957,data/objonly/04090263_obj/2a525d9178f347ce5ab27081157ad594.obj,rifle
2737,data/objonly/03001627_obj/2b4f2fc77c47056eaefb25a27e962525.obj,chair
7349,data/objonly/02691156_obj/19b219dbd2e4467828d4f2ffc8f17f3a.obj,airplane
7753,data/objonly/02691156_obj/3033e5dbbff674a55d3bbd70fc7759b7.obj,airplane
7503,data/objonly/02691156_obj/641af2da275049936cc53f9d72e7fec3.obj,airplane
3015,data/objonly/03001627_obj/3776f058b918372899b00821ae388810.obj,chair
10676,data/objonly/03636649_obj/caa8985efa72ea528d6a77b750ad3e43.obj,lamp
1016,data/objonly/04256520_obj/21f76612b56d67edf54efb4962ed3879.obj,sofa
6782,data/objonly/04379243_obj/1846b3533f41ae82f8c4b4cfc2702232.obj,table
3035,data/objonly/03001627_obj/27e757d4ed3c929b75c39dc45570367.obj,chair
2457,data/objonly/03001627_obj/37b6df64a97a5c29369151623ac3890b.obj,chair
5290,data/objonly/04379243_obj/317d8dfc74e872832b70eac6546e93fd.obj,table
4164,data/objonly/03001627_obj/1e7c8833d231178fdcddd0cba5e9fbec.obj,chair
5201,data/objonly/02828884_obj/23c874e54f1f9f152d07d128adae16ff.obj,bench
5982,data/objonly/04379243_obj/26797a03b7940d43d9a7daf2d70e57bd.obj,table
8346,data/objonly/02958343_obj/18d2959d79af059e476502dcb0dc5465.obj,car
7082,data/objonly/02691156_obj/5ae05c956af61890b58b3ab5dbaea0f7.obj,airplane
9979,data/objonly/03636649_obj/da64c56e36024add5b903ba10d2ec446.obj,lamp
11224,data/objonly/03636649_obj/72d5a2931dc1c913edb30e9b97600303.obj,lamp
10929,data/objonly/03636649_obj/fd15a43ef545096fb6f5e7b313e4eaae.obj,lamp
9061,data/objonly/03636649_obj/bd1cbcb990375022b45fed2806c331ab.obj,lamp
8222,data/objonly/02691156_obj/36a5bd4ca6a0b191532d23702363f9a5.obj,airplane
8457,data/objonly/02958343_obj/330a8f1243e7bf8b2ca8bf2993ca245b.obj,car
664,data/objonly/04256520_obj/68a1f95fed336299f51f77a6d7299806.obj,sofa
3928,data/objonly/03001627_obj/400ae609e39ff49639d5fb08047c894e.obj,chair
9599,data/objonly/03636649_obj/44820a27f86f13e7e420612cf7bb547c.obj,lamp
6391,data/objonly/04379243_obj/2fd71db402f3939164a62403221fd59f.obj,table
8666,data/objonly/02958343_obj/32e6ee437b8fa3fb5e52943dcb52313c.obj,car
687,data/objonly/04256520_obj/4fd35417e08ffd8597e11b0362ef2f51.obj,sofa
5470,data/objonly/04379243_obj/2144d79a6310f1e2934cee69ace78b94.obj,table
3328,data/objonly/03001627_obj/4c52204e49ce9449492d9da2668ec34c.obj,chair
3537,data/objonly/03001627_obj/3896caf2057eed81589929e81650825e.obj,chair
4859,data/objonly/02828884_obj/27c3e5b2656c50f7cb2a965e75be701c.obj,bench
4155,data/objonly/03001627_obj/226704c72560008421ceb39dc3069834.obj,chair
4053,data/objonly/03001627_obj/4719c75b8ce30de84b3c42e318f3affc.obj,chair
9742,data/objonly/03636649_obj/8e03bd383d8696a7ccca59c0649ee0d0.obj,lamp
2333,data/objonly/03001627_obj/3fa2fccd96f3e5b5347185e772ead5bd.obj,chair
6082,data/objonly/04379243_obj/126347c2c4404eba96a3517f50eeb9f4.obj,table
1005,data/objonly/04256520_obj/2860b2b5e16f4ae8c29432ec481a60b1.obj,sofa
2195,data/objonly/04090263_obj/3d9907c402689521d8a2f3b4102511.obj,rifle
6805,data/objonly/04379243_obj/276e35b78c24f8b2127787d2c89d5a93.obj,table
9583,data/objonly/03636649_obj/a2ff853cea4e3ff5bddb797cbb74c.obj,lamp
10942,data/objonly/03636649_obj/d54d7977d760f4c3bd16d4490a10a752.obj,lamp
7396,data/objonly/02691156_obj/1d5beedb73951ef68649ad8da70da1e.obj,airplane
3252,data/objonly/03001627_obj/2da97edb618f05a5b2ccd937df5da28f.obj,chair
7324,data/objonly/02691156_obj/572cae68af04663cb145cb2b20ac87f8.obj,airplane
2354,data/objonly/03001627_obj/225ef5d1a73d0e24febad4f49b26ec52.obj,chair
1560,data/objonly/04090263_obj/22fd2b354b1d26eb306b3e8b438992c.obj,rifle
8249,data/objonly/02691156_obj/251313501093a024599faef54fd54e83.obj,airplane
8390,data/objonly/02958343_obj/25480875a6be8e11afe1d4530f4c6e24.obj,car
2092,data/objonly/04090263_obj/6af8538d532e44237b1f1d03ed22f671.obj,rifle
5022,data/objonly/02828884_obj/135765739f0cb969f155d75bbf62b80.obj,bench
5416,data/objonly/04379243_obj/10506aab1adfe9f4eb7b988bf4f0d1ef.obj,table
6879,data/objonly/02691156_obj/4542d34685168ecf7a571401e6605fc2.obj,airplane
4303,data/objonly/02828884_obj/41d8b7b9480fe27dad5067eac75a07f7.obj,bench
9367,data/objonly/03636649_obj/26ce3db3122afe74a5f600ed2cf472ac.obj,lamp
5812,data/objonly/04379243_obj/2517066dc728ebb955dbece39a4b7905.obj,table
9359,data/objonly/03636649_obj/e43996a9154a48e0db039d8689a74349.obj,lamp
7457,data/objonly/02691156_obj/5c6590461085c93ea91e80f26309099e.obj,airplane
8736,data/objonly/02958343_obj/30c2364393514c5b1c685cd768514e67.obj,car
10089,data/objonly/03636649_obj/fd26f566fe08c3dac64d4b10f9dc65a.obj,lamp
7928,data/objonly/02691156_obj/560e0890ae86aa7624a25a765a1075c2.obj,airplane
5293,data/objonly/04379243_obj/2181ecc9b382a7a873fdbe4b39ff4036.obj,table
453,data/objonly/04256520_obj/33ab50198c84645ef91663a74ccd2338.obj,sofa
10412,data/objonly/03636649_obj/77883e18cc08859ddb1afe6c464e7652.obj,lamp
911,data/objonly/04256520_obj/20050b94da092fb8803805d815ede61.obj,sofa
9012,data/objonly/03636649_obj/6a1af043806ddc96ac789d813ddd2d16.obj,lamp
7927,data/objonly/02691156_obj/31d1cf39b807c856efe0d4e1eba2e3af.obj,airplane
11099,data/objonly/03636649_obj/ed1de19103e97b74c30ba10ebbf8ea21.obj,lamp
